quotedate,adstock99_face_video_impressions_low_ctr,adstock99_face_video_impressions_medium_ctr,adstock99_face_video_impressions_high_ctr,adstock99_face_all_impressions_low_ctr,adstock99_face_all_impressions_medium_ctr,adstock99_face_all_impressions_high_ctr,adstock99_insta_all_impressions_low_ctr,adstock99_insta_all_impressions_medium_ctr,adstock99_insta_all_impressions_high_ctr,multiple_quotes,Clicks_google_ads_nobrand_10654533086,Clicks_google_ads_nobrand_10907549225,Clicks_google_ads_nobrand_12469017996,Clicks_google_ads_nobrand_12499022096,nobrand_grouped,Clicks_google_ads_brand_178777874,Clicks_google_ads_brand_2074159850,Clicks_google_ads_brand_7773934687,Clicks_google_ads_brand_11806585366,brand_grouped,dummy_20211227_20220103,dummy_20220110_20220124,dummy_20210823_20211025,summer,dummy_2022613_20220718,dummy_20220101_20220131,dummy_20210726_20210920,commercial_vehicle_registrations,adstock50_TV,adstock95_TV
2021-10-09,1.420769915370434e-07,1.7024221885227369e-152,0.0,12125.432585773793,0.1934859397725288,2.1218610750405174,12128.855637220686,1.7895441495443615e-09,5.362466149551635e-12,1492.0,228.0,90.0,2266.0,107.0,391.0,122.0,836.0,275.0,2.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,5.923906079402198,1485.2202150223695
2021-10-10,1.4676437166559524e-08,1.758588214073796e-153,0.0,14586.547281141324,0.01998693952457358,0.21918651575530568,14586.90087955958,1.8485844881311578e-10,5.539383727813324e-13,1278.0,163.0,102.0,2141.0,155.0,245.0,82.0,789.0,238.0,0.0,131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,5.365421920991393,1474.3768717806552
2021-10-11,1.5160639704832825e-09,1.8166072596615242e-154,0.0,13533.77841874843,0.0020646345260467327,0.022641788029422936,13533.81494517619,1.9095726756052426e-11,5.722138140961252e-14,2053.0,282.0,126.0,2618.0,196.0,492.0,161.0,1645.0,471.0,2.0,287.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,4.859589602602214,1463.6126939660394
2021-10-12,1.566081697153712e-10,1.876540459810264e-155,0.0,12925.02825524436,0.00021327505999121498,0.0023388782079169046,12925.032028394511,1.9725729750683955e-12,5.91092195686699e-15,1946.0,196.0,107.0,2695.0,182.0,430.0,160.0,1484.0,393.0,2.0,236.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,4.40144530168766,1452.9271036050404
2021-10-13,1.617749600221698e-11,1.9384509659842686e-156,0.0,11335.1448606275,2.2031139477915897e-05,0.00024160420830545212,11335.14525039083,2.0376517697798053e-13,6.10593409656883e-16,1829.0,212.0,109.0,2493.0,119.0,411.0,146.0,1443.0,443.0,5.0,213.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,3.9864931667017034,1442.3195269438636
2021-10-14,1.6711221220284733e-12,2.002404013130243e-157,0.0,11958.911204700411,2.2757987113700835e-06,2.495751735738869e-05,11958.911244962645,2.1048776331039457e-14,6.30738004387439e-17,1806.0,196.0,111.0,2629.0,101.0,321.0,154.0,1211.0,343.0,6.0,168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,3.610661198508092,1431.7893944175946
2021-10-15,17720.0,2.0684669884152454e-158,0.0,37550.34575850368,2.3508814784026235e-07,2.578091155833156e-06,39380.34576266274,2.1743214007661586e-15,6.5154720618783945e-18,1737.0,199.0,106.0,2498.0,169.0,422.0,156.0,1264.0,292.0,1.0,221.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,3.270261291128258,1421.3361406196166
2021-10-16,56188.46152496569,2.1367095022323764e-159,0.0,70822.92004289503,2.42844136341449e-08,2.6631471041799847e-07,75101.95754844244,2.246056245492083e-16,6.730429416623766e-19,1502.0,161.0,125.0,2671.0,121.0,324.0,119.0,920.0,253.0,3.0,144.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,2.9619530397011005,1410.9592042712516
2021-10-17,61266.22217654995,2.2072034615490797e-160,0.0,74848.94978692106,2.50856009106403e-09,2.751009204021034e-08,82106.9708658031,2.3201577541095736e-17,6.952478608141715e-20,1307.0,86.0,143.0,2793.0,151.0,237.0,98.0,702.0,231.0,0.0,118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,2.6827109604956973,1400.6580281916229
2021-10-18,58680.7507039602,2.2800231456753337e-161,0.0,72609.83537071379,2.591322082255728e-10,2.8417700354328488e-09,80797.58301926253,2.3967040071943534e-18,7.181853609114257e-21,2000.0,191.0,128.0,3091.0,175.0,404.0,181.0,1557.0,443.0,1.0,282.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,13.724080515586824,1401.7263449820236
2021-10-19,58861.67361285005,2.355245284531577e-162,0.0,78560.53668059735,2.676814543094302e-11,2.935525232878235e-10,84604.32432432177,2.475775661343324e-19,7.418796111410649e-22,1944.0,181.0,115.0,2888.0,210.0,360.0,179.0,1502.0,443.0,2.0,248.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,23.7245102075159,1402.7868621710372
2021-10-20,45740.36280154687,2.432949139498835e-163,0.0,74528.23926492606,2.7651275567735605e-12,3.032373585976058e-11,79178.55759150059,2.557456034162221e-20,7.663555780757513e-23,2319.0,193.0,121.0,2795.0,130.0,288.0,171.0,1627.0,465.0,0.0,238.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,32.78213603230347,1403.839636702243
2021-10-21,35950.94211321691,2.513216586936239e-164,0.0,65429.70623577228,2.85635417849684e-13,3.1324171435956156e-12,69724.0803201762,2.641831192057167e-21,7.91639051981099e-24,2028.0,198.0,93.0,2603.0,147.0,361.0,182.0,1574.0,430.0,1.0,214.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,40.98584208386146,1404.8847251034847
2021-10-22,42695.702952850595,2.5961322044539445e-165,0.0,66012.83520622965,2.9505905335290425e-14,3.2357613213852825e-13,69948.44054117949,2.7289900409226324e-22,8.177566739908128e-25,2111.0,181.0,140.0,2481.0,167.0,308.0,151.0,1689.0,450.0,3.0,220.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,48.416132789422555,1405.9221834899056
2021-10-23,52796.4312379547,2.6817833600323485e-166,0.0,69463.0719525341,3.047935918483588e-15,3.342515012848713e-14,74259.61676873475,2.819024419821354e-23,8.447359641783854e-26,1729.0,152.0,129.0,2223.0,75.0,229.0,160.0,1168.0,316.0,1.0,139.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,55.14592291380939,1406.9520675669621
2021-10-24,56271.828218768234,2.770260304081513e-167,0.0,79433.4785900134,3.148492905951009e-16,3.4527907040856594e-15,85130.95775134687,2.9120291977549277e-24,8.726053505549295e-27,1370.0,84.0,130.0,1966.0,82.0,189.0,92.0,915.0,235.0,0.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,61.241253084996096,1407.9744326334142
2021-10-25,54314.833887919536,2.8616562645377984e-168,0.0,74356.41345108385,3.2523674525794356e-17,3.5667045923182934e-16,80612.95839431832,3.0081023736270414e-25,9.013941990237031e-28,2256.0,143.0,164.0,2977.0,197.0,314.0,204.0,1758.0,536.0,2.0,260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,72.3647950053988,1414.592190727152
2021-10-26,42420.67797216364,2.9560675450979096e-169,0.0,62319.95676956268,3.359669010720852e-18,3.684376708327931e-17,65420.252751380365,3.107345179504675e-26,9.311328443228893e-29,2136.0,152.0,174.0,2730.0,179.0,303.0,187.0,1601.0,478.0,3.0,248.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,82.43965015313911,1421.1616336809698
2021-10-27,26770.021382110914,3.0535936266938608e-170,0.0,35762.60062664842,3.470510643760769e-19,3.805931042931172e-18,36082.85866901428,3.2098621872860787e-27,9.618526219892336e-30,2103.0,219.0,156.0,2939.0,152.0,316.0,183.0,1642.0,585.0,1.0,244.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,91.56468487447854,1427.683114235586
2021-10-28,27031.321340996787,3.1543372723157873e-171,0.0,33992.247431139614,3.585009145252831e-20,3.9314956776287106e-19,34025.32982530505,3.3157614188879237e-28,9.935859013762222e-31,2193.0,248.0,171.0,3085.0,154.0,328.0,172.0,1610.0,436.0,6.0,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,99.82944475882547,1434.1569825564184
2021-10-29,159686.31341330014,3.258404635293053e-172,0.0,167801.37139220175,3.703285161983896e-21,4.061202919564499e-20,167804.78877649485,3.4251544600677253e-29,1.0263661197615888e-31,1967.0,234.0,118.0,2754.0,106.0,299.0,160.0,1516.0,412.0,2.0,243.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,107.31503336553752,1440.583586252386
2021-10-30,245133.4657317528,3.365905371147751e-173,0.0,248910.74459198109,3.825463321099254e-22,4.195189440937455e-21,248911.09760498698,3.538156578001481e-30,1.0602278175800915e-32,1857.0,187.0,144.0,2686.0,72.0,264.0,109.0,1152.0,395.0,1.0,227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,114.0949081075809,1446.963270394574
2021-10-31,289974.08676656155,3.476952753138453e-174,0.0,293766.27658725646,3.9516723614219396e-23,4.333596423012619e-22,293766.3130532116,3.654886842740406e-31,1.0952066748186829e-33,1862.0,98.0,169.0,2906.0,104.0,173.0,112.0,1159.0,338.0,2.0,161.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,120.23560110219475,1453.2963775347605
2021-11-01,300990.0862902514,3.591663791615964e-175,0.0,307869.81640098215,4.0820452691045126e-24,4.476569704883501e-23,307869.8201678855,3.775468252674753e-32,1.1313395486124241e-34,2478.0,194.0,202.0,3376.0,178.0,304.0,149.0,1818.0,582.0,6.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,131.41022920525324,1465.1961048666685
2021-11-02,294708.0300423482,3.7101593573168346e-176,0.0,306543.7005429035,4.216719417756237e-25,4.624259937142376e-24,306543.7009320216,3.900027864136907e-33,1.1686645120807563e-35,2164.0,194.0,193.0,2848.0,102.0,268.0,152.0,1642.0,463.0,5.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,141.53135431754183,1477.0089542887301
2021-11-03,274589.0987635978,3.8325643087245597e-177,0.0,290903.7138580356,4.3558367131933086e-26,4.776822740620433e-25,290903.71389823116,4.028696925280332e-34,1.2072208944450521e-36,2075.0,243.0,163.0,2980.0,110.0,371.0,176.0,1652.0,448.0,3.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,150.69829684071726,1488.735560081968
2021-11-04,273034.8295971654,3.95900762363265e-178,0.0,285001.11600941105,4.4995437429646664e-27,4.934418870365064e-26,285001.11601356324,4.161611014375422e-35,1.2470493224697188e-37,1960.0,257.0,154.0,2768.0,90.0,368.0,165.0,1388.0,404.0,2.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,159.00101361290436,1500.3765518966254
2021-11-05,288672.2748619174,4.089622535048215e-179,0.0,295901.3824733359,4.647991930810925e-28,5.0972143850270554e-27,295901.3824737648,4.298910182667987e-36,1.288191763270519e-38,1929.0,234.0,160.0,2788.0,105.0,335.0,162.0,1432.0,395.0,5.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,166.52098067115503,1511.9325547859748
2021-11-06,286169.61018391995,4.22454667157925e-180,0.0,293351.37109489844,4.801337696219196e-29,5.265380821836177e-28,293351.37109494273,4.4407391019509045e-37,1.3306915685352163e-39,1662.0,193.0,111.0,3007.0,110.0,407.0,101.0,915.0,306.0,5.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,173.3319927902977,1523.40418923988
2021-11-07,313861.08696704835,4.3639222024535613e-181,0.0,320568.95700254774,4.959742619241914e-30,5.439095377349537e-29,320568.9570025523,4.587247217004429e-38,1.374593520203141e-40,1585.0,125.0,160.0,2994.0,136.0,261.0,97.0,945.0,275.0,8.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,179.50088764419348,1534.7920712181126
2021-11-08,301157.5938982559,4.5078959873221246e-182,0.0,309531.51139342814,5.123373610753335e-31,5.61854109416315e-30,309531.5113934286,4.7385889030657855e-39,1.4199438776518092e-41,2126.0,184.0,130.0,3058.0,174.0,310.0,167.0,1620.0,437.0,12.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,167.97534455286558,1528.9839550405682
2021-11-09,280685.3334414222,4.65661973100474e-183,0.0,291832.35227822524,5.292403088323112e-32,5.8039070537834706e-31,291832.3522782253,4.894923628493974e-40,1.466790426440313e-42,1792.0,173.0,169.0,2288.0,169.0,275.0,127.0,1305.0,329.0,7.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,157.53638743155653,1523.2182429433506
2021-11-10,274178.5656595198,4.810250143341018e-184,0.0,283347.04359963466,5.467009157892259e-33,5.995388575862106e-32,283347.04359963466,5.056416122801184e-41,1.515182528660846e-43,1773.0,176.0,127.0,2220.0,156.0,266.0,139.0,1399.0,372.0,18.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,148.0815769365507,1517.494625341394
2021-11-11,261038.42186286862,4.968949104315157e-185,0.0,270057.5181445773,5.64737580144294e-34,6.193187424003648e-33,270057.5181445773,5.2232365502278715e-42,1.5651711749514173e-44,1666.0,149.0,162.0,2247.0,122.0,195.0,131.0,1323.0,413.0,6.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,139.51813133009318,1511.8127949098616
2021-11-12,264703.05574253644,5.132883834628472e-186,0.0,271997.7210209579,5.833693070859828e-35,6.3975120183634805e-34,271997.7210209579,5.395560689044397e-43,1.6168090382245606e-45,1613.0,135.0,191.0,2139.0,140.0,268.0,120.0,1200.0,378.0,8.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,131.76201599668784,1506.172446567643
2021-11-13,299069.60942875635,5.302227071899437e-187,0.0,304823.1423931838,6.026157288187299e-36,6.608577655259585e-35,304823.1423931838,5.573570116768154e-44,1.670150529168651e-46,1470.0,140.0,237.0,2285.0,119.0,211.0,118.0,873.0,297.0,5.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,124.73711879646245,1500.573277460974
2021-11-14,336973.6463513463,5.477157252676885e-188,0.0,342178.9816066514,6.224971252493491e-37,6.826606734029732e-36,342178.9816066514,5.757452401491348e-45,1.725251853580312e-47,1246.0,75.0,189.0,2240.0,84.0,119.0,107.0,880.0,246.0,4.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,118.37450316319706,1495.014986947175
2021-11-15,334321.1024025698,5.657858700458156e-189,0.0,339520.80928233184,6.430344453559173e-38,7.051828991373112e-37,339520.80928233184,5.9474012995210285e-46,1.782171071588325e-48,1907.0,287.0,167.0,2302.0,236.0,111.0,154.0,1747.0,426.0,10.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,112.81173161753311,1489.6972765785079
2021-11-16,315861.0967794594,5.84452181991031e-190,0.0,322812.2222526255,6.642493292616608e-39,7.284481743423326e-38,322812.2222526255,6.14361695953963e-47,1.840968158831441e-49,1817.0,427.0,183.0,1988.0,247.0,45.0,172.0,1566.0,328.0,7.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,107.77339778973136,1484.4183899197553
2021-11-17,605110.1932781189,6.037343297499046e-191,0.0,612181.2388612927,6.8616413103709954e-40,7.524810135807806e-39,612181.2388612927,976.0,1.9017050696545651e-50,1928.0,516.0,144.0,2048.0,249.0,37.0,138.0,1718.0,404.0,7.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,103.21005961342998,1479.1780435255346
2021-11-18,667463.3886659228,6.236526308736754e-192,0.0,670012.8218985007,7.088019422544757e-41,7.773067401957157e-40,670012.8218985007,4394.820002729488,1.964445802389893e-51,1724.0,343.0,147.0,2095.0,206.0,46.0,148.0,1495.0,381.0,8.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,99.0769362391149,1473.97595601985
2021-11-19,605890.4228146838,6.442280732268037e-193,0.0,606428.7771850395,7.32186616319286e-42,8.02951512993659e-41,609284.7771850395,3897.981316261059,2.029256466791797e-52,1680.0,244.0,155.0,2053.0,168.0,65.0,106.0,1459.0,356.0,11.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,95.33346859167546,1468.8118480809844
2021-11-20,600211.9857396996,6.654823371018325e-194,0.0,591740.5973063888,7.56342793604556e-43,8.294423538080621e-42,604841.6197733923,4212.658285804233,2.0962053536965085e-53,1625.0,194.0,148.0,2189.0,150.0,141.0,113.0,1147.0,299.0,7.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,91.9429213569832,1463.685442426502
2021-11-21,646613.40782843,6.874378180638577e-195,0.0,635263.3203233388,7.812959274143399e-44,8.568071759721456e-43,650932.6452422757,4075.164159706128,2.1653630069800042e-54,1475.0,128.0,219.0,2130.0,92.0,114.0,87.0,1008.0,247.0,1.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,88.87202249171789,1458.5964637983593
2021-11-22,606222.6368260097,7.101176505486793e-196,0.0,596502.1820583426,8.070723108038039e-45,8.850748137311089e-44,610232.8105225808,4322.9611287957805,2.236802297889912e-55,1936.0,261.0,219.0,2103.0,242.0,240.0,149.0,1850.0,496.0,14.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,90.65777957602877,1458.1117818052685
2021-11-23,531320.3031756921,4.0,0.0,525061.1881385937,8.33699104284153e-46,9.142750526247037e-45,537205.5508427351,4112.558353283463,4.0,1960.0,283.0,189.0,2058.0,219.0,284.0,151.0,1633.0,463.0,24.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,92.27518202591605,1457.6306383939723
2021-11-24,521702.95329549734,12.4131967324979,0.0,509938.391825083,8.6120436444159455e-47,9.444386608721824e-46,527810.8945719881,4060.8239184459176,12.4131967324979,1928.0,230.0,179.0,1903.0,175.0,219.0,158.0,1544.0,495.0,16.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,93.74010169941738,1457.1530077298798
2021-11-25,542569.4889090509,3695.2822730824305,0.0,530505.2193193395,8.896170735004934e-48,9.755974217926946e-47,543185.4342534847,5991.479793587792,3695.2822730824305,1886.0,187.0,136.0,1889.0,207.0,207.0,148.0,1607.0,490.0,25.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,95.06691411395329,1456.678864167014
2021-11-26,498052.98499256885,6569.719640223768,0.0,482059.7557989582,9.189671698618696e-49,1.0077841672952919e-47,494585.6116434982,7646.914968384417,6569.719640223768,1648.0,167.0,123.0,1981.0,189.0,174.0,153.0,1648.0,514.0,9.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,96.26863951583759,1456.2081822466344
2021-11-27,566334.4665024388,7992.646672191935,0.0,549575.3789912163,9.492855796494174e-50,1.0410328124738286e-48,563835.2896678922,7755.92006965643,7992.646672191935,1598.0,135.0,130.0,2076.0,156.0,149.0,108.0,1308.0,352.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,97.35707065027125,1455.7409366958711
2021-11-28,587971.8877649372,8723.63387223998,0.0,565822.6877151164,9.806042492962852e-51,1.075378391343212e-49,582821.724839445,10997.18020757423,8723.63387223998,1458.0,122.0,142.0,1818.0,110.0,110.0,84.0,1233.0,369.0,11.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10714285714286,98.34288848564944,1455.277102426367
2021-11-29,558503.0157062735,8211.14425287939,0.0,538108.0214342664,1.0129561792069525e-51,1.1108570937546573e-50,553040.0080831122,13061.999732115062,8211.14425287939,2060.0,192.0,149.0,2296.0,211.0,207.0,171.0,2138.0,608.0,18.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,109.81862417066203,1465.3995116757876
2021-11-30,599450.9052950138,9076.204493839668,0.0,583814.1190468872,1.0463754585296745e-52,1.1475063035288438e-51,599478.5810701385,11659.293902299596,9076.204493839668,2041.0,201.0,117.0,2208.0,213.0,193.0,179.0,1991.0,569.0,10.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,120.21246954541571,1475.4480189160554
2021-12-01,621130.7888402019,10313.564510084327,0.0,610858.5215940784,1.080897301076133e-53,1.1853646378471536e-52,624682.6477251647,10052.39553591572,10313.564510084327,2251.0,269.0,154.0,2088.0,184.0,244.0,189.0,2170.0,559.0,9.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,129.62642126403006,1485.423163693322
2021-12-02,603234.3031006536,9455.382788993287,0.0,585513.1862852927,1.1165580824261419e-54,1.2244719879425006e-53,608229.2072220437,10114.404247304212,9455.382788993287,2012.0,195.0,154.0,1894.0,167.0,213.0,126.0,1976.0,482.0,6.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,138.15286010981694,1495.3254816146034
2021-12-03,581567.6107429594,8458.733318232225,0.0,560140.0338518793,1.1533953782565063e-55,82.0,589042.5802584841,10622.809696537244,8458.733318232225,1808.0,194.0,111.0,2022.0,158.0,189.0,163.0,1800.0,437.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,145.87545754434515,1505.1555043765388
2021-12-04,636793.4591214004,9309.780242041168,0.0,609446.0079322149,1.1914480039344188e-56,1921.470533016207,647541.6173662344,10735.327564139048,9309.780242041168,1558.0,119.0,110.0,2134.0,114.0,164.0,104.0,1326.0,311.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,152.8699967903811,1514.9137597939393
2021-12-05,698432.2441462494,10769.69269407123,0.0,658320.27477787,1.2307560554171167e-57,3127.4863364583234,710761.5201130334,12770.950567949223,10769.69269407123,1304.0,99.0,104.0,1913.0,61.0,97.0,90.0,1017.0,313.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,159.20511650613847,1524.6007718281292
2021-12-06,641635.4802881014,11102.500457799184,0.0,609217.9466188338,1.2713609515008917e-58,1712.0667837891017,646168.0844239864,11589.228761392204,11102.500457799184,1948.0,233.0,129.0,2213.0,191.0,236.0,190.0,2027.0,535.0,6.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,149.9558414915019,1519.229917757936
2021-12-07,642302.420977441,11174.879227929765,0.0,610792.7162304955,1.3133054774639732e-59,176.85510021996126,643601.6352821046,10739.157864094484,11174.879227929765,1950.0,212.0,104.0,2261.0,184.0,232.0,148.0,1757.0,486.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,141.57855423346066,1513.8982753908929
2021-12-08,581407.3154058423,9274.355895759807,0.0,564976.3886449895,1.3566338301492697e-60,18.268987384119146,584473.5231822176,7995.346234805742,9274.355895759807,1882.0,218.0,119.0,2233.0,178.0,244.0,136.0,1822.0,519.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,133.99104692151622,1508.6055584489438
2021-12-09,563404.9007440174,10852.033388037646,0.0,535971.5994316433,1.4013916645344725e-61,1.8871714732908462,563245.637502607,10167.91273485278,10852.033388037646,1801.0,221.0,129.0,2329.0,176.0,231.0,131.0,1680.0,467.0,10.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,127.11886199631273,1503.3514827441006
2021-12-10,633325.266015183,9799.006184223817,0.0,601511.4283992071,1.4476261418385925e-62,1080.1949432716067,655182.8142524434,8934.337079591238,9799.006184223817,1663.0,242.0,129.0,2124.0,185.0,230.0,117.0,1629.0,400.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,120.89456148435825,1498.1357661631835
2021-12-11,619705.9826314591,9616.229334261998,0.0,583883.6391936742,1.4953859792156192e-63,13174.583255255146,676932.849509472,8974.909722080482,9616.229334261998,1409.0,180.0,98.0,2185.0,170.0,200.0,110.0,1041.0,295.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,115.25706521719113,1492.9581286526736
2021-12-12,729949.1217831798,11949.348634966878,0.0,675101.7029684522,1.5447215010876655e-64,5984.923688273242,758049.6103844516,11467.100842906822,11949.348634966878,1229.0,141.0,100.0,1774.0,97.0,139.0,91.0,943.0,209.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,110.15105144081842,1487.8182922036763
2021-12-13,648909.1480026303,12288.35795286164,0.0,596858.454442583,1.5956846921716857e-65,618.2377280609456,659261.9055205403,10788.542149878253,12288.35795286164,1873.0,203.0,115.0,2016.0,139.0,203.0,147.0,2004.0,543.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,105.88069964778586,1483.0702665512783
2021-12-14,667151.7849106707,11581.377338471753,0.0,622897.9907848554,1.648329252255644e-66,63.863452285426966,679236.2163053566,9796.44759118639,11581.377338471753,1832.0,191.0,112.0,2040.0,141.0,221.0,144.0,1911.0,433.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,102.01294097410447,1478.3569054364007
2021-12-15,670090.2344013077,10362.346818520438,0.0,635662.8536179523,1.7027106527818463e-67,6.597042452593488,681283.5462929026,9417.965033691284,10362.346818520438,1777.0,187.0,122.0,1967.0,166.0,202.0,157.0,1813.0,448.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,98.50982041568923,1473.6779557790792
2021-12-16,608303.7738333431,11272.421961605663,0.0,572017.4535213072,1.7588861952970622e-68,0.6814690963903901,617488.0338082022,9888.868094675177,11272.421961605663,1693.0,176.0,90.0,1984.0,149.0,170.0,140.0,1830.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,95.33696122716317,1469.033166347044
2021-12-17,640255.2829285196,10718.431980468256,0.0,606370.9356816934,1.8169150718310223e-69,0.07039520098170138,641964.0094815255,8635.511996205629,10718.431980468256,1693.0,203.0,104.0,2101.0,134.0,217.0,155.0,1706.0,411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,92.46322757673795,1464.42228774223
2021-12-18,702761.8477176457,10731.205267957619,0.0,661764.6223263425,1.876858427266913e-70,0.007271766757292989,704983.3577747543,9664.041335069645,10731.205267957619,1311.0,122.0,84.0,1818.0,105.0,142.0,86.0,1094.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,89.86041900475632,1459.8450723873855
2021-12-19,764920.7248002795,13456.524738121085,0.0,712428.7449069879,1.938779423769589e-71,0.0007511675659000778,763259.2049744816,11380.287575593855,13456.524738121085,1362.0,95.0,114.0,1942.0,79.0,111.0,76.0,1128.0,325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.39285714285714,87.50299368756362,1455.3012745127783
